Timestamp,Machine_ID,Machine_Type,Power_kW,Energy_kWh,Voltage_V,Current_A,Temperature_C,Vibration_mm_s,RPM,Operating_Hours,Production_Units,Production_Target,Machine_Status,Ground_Truth,Anomaly_Type,Tariff_Rs_per_kWh,Peak_OffPeak,Maintenance_Status,Rated_Power_kW,Nominal_Power_kW,Expected_Idle_Power_kW,Nominal_Temp_C,Nominal_Vib_mm_s,Nominal_RPM,Load_Ratio,Production_SEC,SEC_Proxy,Temp_Elevation,Temp_1h_Rolling_Mean,Excess_Idle_Power,Vib_Elevation,RPM_Drop,ISO_Vib_Zone,Vib_to_Power_Ratio,Energy_Cost_Rs
2026-01-08 01:00:00,MOTOR_01,Spinning Motor,40.535,10.1337,419.1,63.46,57.53,1.966,1487.3,2927.43,49.43,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,55.0,45.0,12.0,62.0,1.8,1485.0,0.737,0.205,0.205,-4.47,57.84,0.0,0.166,0.0,ZONE_A_GOOD,0.0473,55.74
2026-01-08 01:00:00,PUMP_01,Water Pump,15.129,3.7822,419.5,23.66,47.46,1.337,1443.9,2770.2,26.89,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,22.0,18.0,4.5,52.0,1.4,1450.0,0.688,0.141,0.141,-4.54,47.54,0.0,0.0,6.1,ZONE_A_GOOD,0.0829,20.8
2026-01-08 01:15:00,COMPRESSOR_01,Air Compressor,34.92,8.73,415.4,55.15,70.94,2.308,2942.7,2851.52,218.89,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,45.0,38.0,16.0,75.0,2.2,2950.0,0.776,0.04,0.04,-4.06,71.0,0.0,0.108,7.3,ZONE_B_SATISFACTORY,0.0643,48.02
2026-01-08 01:15:00,HVAC_01,HVAC System,44.62,11.155,414.2,70.68,40.74,1.756,980.6,3172.74,1245.45,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,60.0,48.0,15.0,45.0,1.6,980.0,0.744,0.009,0.009,-4.26,41.01,0.0,0.156,0.0,ZONE_A_GOOD,0.0385,61.35
2026-01-08 01:15:00,MOTOR_01,Spinning Motor,39.253,9.8132,412.8,62.39,57.23,1.873,1477.9,2927.68,47.75,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,55.0,45.0,12.0,62.0,1.8,1485.0,0.714,0.206,0.206,-4.77,58.14,0.0,0.073,7.1,ZONE_A_GOOD,0.0465,53.97
2026-01-08 01:15:00,PUMP_01,Water Pump,17.912,4.478,418.4,28.09,48.3,1.516,1451.8,2770.45,31.32,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,22.0,18.0,4.5,52.0,1.4,1450.0,0.814,0.143,0.143,-3.7,47.56,0.0,0.116,0.0,ZONE_A_GOOD,0.0802,24.63
2026-01-08 01:30:00,COMPRESSOR_01,Air Compressor,31.745,7.9362,415.0,50.19,70.72,2.371,2955.5,2851.77,205.39,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,45.0,38.0,16.0,75.0,2.2,2950.0,0.705,0.039,0.039,-4.28,70.96,0.0,0.171,0.0,ZONE_B_SATISFACTORY,0.0724,43.65
2026-01-08 01:30:00,HVAC_01,HVAC System,44.442,11.1105,420.1,69.41,41.01,1.704,983.3,3172.99,1250.59,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,60.0,48.0,15.0,45.0,1.6,980.0,0.741,0.009,0.009,-3.99,41.15,0.0,0.104,0.0,ZONE_A_GOOD,0.0375,61.11
2026-01-08 01:30:00,MOTOR_01,Spinning Motor,37.267,9.3168,418.2,58.47,57.27,1.862,1487.1,2927.93,47.3,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,55.0,45.0,12.0,62.0,1.8,1485.0,0.678,0.197,0.197,-4.73,57.6,0.0,0.062,0.0,ZONE_A_GOOD,0.0487,51.24
2026-01-08 01:30:00,PUMP_01,Water Pump,15.511,3.8778,417.2,24.39,46.47,1.511,1453.1,2770.7,28.6,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,22.0,18.0,4.5,52.0,1.4,1450.0,0.705,0.136,0.136,-5.53,47.38,0.0,0.111,0.0,ZONE_A_GOOD,0.0915,21.33
2026-01-08 01:45:00,COMPRESSOR_01,Air Compressor,34.434,8.6085,416.0,54.31,71.6,2.456,2943.0,2852.02,221.34,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,45.0,38.0,16.0,75.0,2.2,2950.0,0.765,0.039,0.039,-3.4,70.95,0.0,0.256,7.0,ZONE_B_SATISFACTORY,0.0693,47.35
2026-01-08 01:45:00,HVAC_01,HVAC System,43.439,10.8598,418.2,68.15,41.61,1.671,984.1,3173.24,1237.77,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,60.0,48.0,15.0,45.0,1.6,980.0,0.724,0.009,0.009,-3.39,41.16,0.0,0.071,0.0,ZONE_A_GOOD,0.0376,59.73
2026-01-08 01:45:00,MOTOR_01,Spinning Motor,39.347,9.8368,413.0,62.51,58.16,1.969,1481.4,2928.18,49.7,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,55.0,45.0,12.0,62.0,1.8,1485.0,0.715,0.198,0.198,-3.84,57.55,0.0,0.169,3.6,ZONE_A_GOOD,0.0488,54.1
2026-01-08 01:45:00,PUMP_01,Water Pump,16.977,4.2442,417.5,26.68,46.93,1.467,1447.7,2770.95,28.32,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,22.0,18.0,4.5,52.0,1.4,1450.0,0.772,0.15,0.15,-5.07,47.29,0.0,0.067,2.3,ZONE_A_GOOD,0.0816,23.34
2026-01-08 02:00:00,COMPRESSOR_01,Air Compressor,34.459,8.6148,415.5,54.41,69.22,2.325,2951.1,2852.27,220.06,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,45.0,38.0,16.0,75.0,2.2,2950.0,0.766,0.039,0.039,-5.78,70.62,0.0,0.125,0.0,ZONE_B_SATISFACTORY,0.0656,47.38
2026-01-08 02:00:00,HVAC_01,HVAC System,45.571,11.3928,420.5,71.1,40.79,1.724,980.0,3173.49,1271.74,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,60.0,48.0,15.0,45.0,1.6,980.0,0.76,0.009,0.009,-4.21,41.04,0.0,0.124,0.0,ZONE_A_GOOD,0.037,62.66
2026-01-08 02:00:00,MOTOR_01,Spinning Motor,44.555,11.1388,413.8,70.64,58.34,2.063,1483.1,2928.43,52.33,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,55.0,45.0,12.0,62.0,1.8,1485.0,0.81,0.213,0.213,-3.66,57.75,0.0,0.263,1.9,ZONE_A_GOOD,0.0453,61.26
2026-01-08 02:00:00,PUMP_01,Water Pump,16.708,4.177,419.3,26.14,47.98,1.622,1444.3,2771.2,29.76,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,22.0,18.0,4.5,52.0,1.4,1450.0,0.759,0.14,0.14,-4.02,47.42,0.0,0.222,5.7,ZONE_A_GOOD,0.0916,22.97
2026-01-08 02:15:00,COMPRESSOR_01,Air Compressor,35.697,8.9242,412.4,56.79,72.15,2.428,2951.1,2852.52,224.4,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,45.0,38.0,16.0,75.0,2.2,2950.0,0.793,0.04,0.04,-2.85,70.92,0.0,0.228,0.0,ZONE_B_SATISFACTORY,0.0662,49.08
2026-01-08 02:15:00,HVAC_01,HVAC System,40.588,10.147,417.2,63.83,38.98,1.759,981.9,3173.74,1170.99,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,60.0,48.0,15.0,45.0,1.6,980.0,0.676,0.009,0.009,-6.02,40.6,0.0,0.159,0.0,ZONE_A_GOOD,0.0423,55.81
2026-01-08 02:15:00,MOTOR_01,Spinning Motor,41.451,10.3628,417.7,65.11,59.03,2.024,1483.4,2928.68,52.76,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,55.0,45.0,12.0,62.0,1.8,1485.0,0.754,0.196,0.196,-2.97,58.2,0.0,0.224,1.6,ZONE_A_GOOD,0.0477,57.0
2026-01-08 02:15:00,PUMP_01,Water Pump,16.904,4.226,421.1,26.34,47.22,1.501,1442.9,2771.45,29.45,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,22.0,18.0,4.5,52.0,1.4,1450.0,0.768,0.143,0.143,-4.78,47.15,0.0,0.101,7.1,ZONE_A_GOOD,0.0838,23.24
2026-01-08 02:30:00,COMPRESSOR_01,Air Compressor,33.451,8.3628,421.3,52.09,70.54,2.295,2950.8,2852.77,210.69,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,45.0,38.0,16.0,75.0,2.2,2950.0,0.743,0.04,0.04,-4.46,70.88,0.0,0.095,0.0,ZONE_A_GOOD,0.0666,46.0
2026-01-08 02:30:00,HVAC_01,HVAC System,46.626,11.6565,421.5,72.58,41.93,1.815,974.1,3173.99,1316.58,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,60.0,48.0,15.0,45.0,1.6,980.0,0.777,0.009,0.009,-3.07,40.83,0.0,0.215,5.9,ZONE_A_GOOD,0.0381,64.11
2026-01-08 02:30:00,MOTOR_01,Spinning Motor,40.828,10.207,420.4,63.72,59.03,1.927,1479.6,2928.93,48.92,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,55.0,45.0,12.0,62.0,1.8,1485.0,0.742,0.209,0.209,-2.97,58.64,0.0,0.127,5.4,ZONE_A_GOOD,0.0461,56.14
2026-01-08 02:30:00,PUMP_01,Water Pump,17.655,4.4138,419.9,27.59,47.31,1.7,1451.3,2771.7,31.32,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,22.0,18.0,4.5,52.0,1.4,1450.0,0.803,0.141,0.141,-4.69,47.36,0.0,0.3,0.0,ZONE_A_GOOD,0.0911,24.28
2026-01-08 02:45:00,COMPRESSOR_01,Air Compressor,35.641,8.9102,416.8,56.1,71.3,2.439,2948.4,2853.02,227.07,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,45.0,38.0,16.0,75.0,2.2,2950.0,0.792,0.039,0.039,-3.7,70.8,0.0,0.239,1.6,ZONE_B_SATISFACTORY,0.0666,49.01
2026-01-08 02:45:00,HVAC_01,HVAC System,44.847,11.2118,418.9,70.24,39.96,1.69,973.4,3174.24,1288.93,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,60.0,48.0,15.0,45.0,1.6,980.0,0.747,0.009,0.009,-5.04,40.42,0.0,0.09,6.6,ZONE_A_GOOD,0.0369,61.66
2026-01-08 02:45:00,MOTOR_01,Spinning Motor,41.648,10.412,418.1,65.35,58.3,1.894,1483.4,2929.18,51.23,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,55.0,45.0,12.0,62.0,1.8,1485.0,0.757,0.203,0.203,-3.7,58.68,0.0,0.094,1.6,ZONE_A_GOOD,0.0444,57.27
2026-01-08 02:45:00,PUMP_01,Water Pump,15.643,3.9108,416.1,24.66,47.07,1.572,1447.7,2771.95,28.14,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,22.0,18.0,4.5,52.0,1.4,1450.0,0.711,0.139,0.139,-4.93,47.4,0.0,0.172,2.3,ZONE_A_GOOD,0.0945,21.51
2026-01-08 03:00:00,COMPRESSOR_01,Air Compressor,36.285,9.0712,419.8,56.71,71.8,2.45,2943.3,2853.27,222.55,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,45.0,38.0,16.0,75.0,2.2,2950.0,0.806,0.041,0.041,-3.2,71.45,0.0,0.25,6.7,ZONE_B_SATISFACTORY,0.0657,49.89
2026-01-08 03:00:00,HVAC_01,HVAC System,47.179,11.7948,422.4,73.28,40.56,1.935,977.1,3174.49,1346.45,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,60.0,48.0,15.0,45.0,1.6,980.0,0.786,0.009,0.009,-4.44,40.36,0.0,0.335,2.9,ZONE_A_GOOD,0.0402,64.87
2026-01-08 03:00:00,MOTOR_01,Spinning Motor,42.863,10.7158,424.1,66.31,57.55,1.947,1489.2,2929.43,51.89,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,55.0,45.0,12.0,62.0,1.8,1485.0,0.779,0.207,0.207,-4.45,58.48,0.0,0.147,0.0,ZONE_A_GOOD,0.0444,58.94
2026-01-08 03:00:00,PUMP_01,Water Pump,16.501,4.1252,424.3,25.51,48.03,1.757,1448.3,2772.2,26.85,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,22.0,18.0,4.5,52.0,1.4,1450.0,0.75,0.154,0.154,-3.97,47.41,0.0,0.357,1.7,ZONE_A_GOOD,0.1004,22.69
2026-01-08 03:15:00,COMPRESSOR_01,Air Compressor,37.658,9.4145,420.1,58.81,71.13,2.405,2942.2,2853.52,234.06,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,45.0,38.0,16.0,75.0,2.2,2950.0,0.837,0.04,0.04,-3.87,71.19,0.0,0.205,7.8,ZONE_B_SATISFACTORY,0.0622,51.78
2026-01-08 03:15:00,HVAC_01,HVAC System,46.624,11.656,423.1,72.3,41.24,1.826,981.0,3174.74,1288.6,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,60.0,48.0,15.0,45.0,1.6,980.0,0.777,0.009,0.009,-3.76,40.92,0.0,0.226,0.0,ZONE_A_GOOD,0.0383,64.11
2026-01-08 03:15:00,MOTOR_01,Spinning Motor,40.456,10.114,423.5,62.67,57.92,1.961,1485.9,2929.68,48.32,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,55.0,45.0,12.0,62.0,1.8,1485.0,0.736,0.209,0.209,-4.08,58.2,0.0,0.161,0.0,ZONE_A_GOOD,0.0473,55.63
2026-01-08 03:15:00,PUMP_01,Water Pump,16.323,4.0808,419.4,25.53,49.81,1.569,1450.0,2772.45,28.32,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,22.0,18.0,4.5,52.0,1.4,1450.0,0.742,0.144,0.144,-2.19,48.06,0.0,0.169,0.0,ZONE_A_GOOD,0.0906,22.44
2026-01-08 03:30:00,COMPRESSOR_01,Air Compressor,35.142,8.7855,422.6,54.56,70.06,2.518,2951.5,2853.77,217.59,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,45.0,38.0,16.0,75.0,2.2,2950.0,0.781,0.04,0.04,-4.94,71.07,0.0,0.318,0.0,ZONE_B_SATISFACTORY,0.0697,48.32
2026-01-08 03:30:00,HVAC_01,HVAC System,44.552,11.138,418.0,69.93,40.86,1.703,979.0,3174.99,1269.23,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,60.0,48.0,15.0,45.0,1.6,980.0,0.743,0.009,0.009,-4.14,40.66,0.0,0.103,1.0,ZONE_A_GOOD,0.0374,61.26
2026-01-08 03:30:00,MOTOR_01,Spinning Motor,39.415,9.8538,418.2,61.83,58.01,2.038,1476.6,2929.93,48.23,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,55.0,45.0,12.0,62.0,1.8,1485.0,0.717,0.204,0.204,-3.99,57.94,0.0,0.238,8.4,ZONE_A_GOOD,0.0504,54.2
2026-01-08 03:30:00,PUMP_01,Water Pump,15.748,3.937,420.1,24.59,47.59,1.391,1449.1,2772.7,28.48,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,22.0,18.0,4.5,52.0,1.4,1450.0,0.716,0.138,0.138,-4.41,48.13,0.0,0.0,0.9,ZONE_A_GOOD,0.0831,21.65
2026-01-08 03:45:00,COMPRESSOR_01,Air Compressor,35.015,8.7538,422.0,54.44,70.48,2.444,2944.1,2854.02,219.96,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,45.0,38.0,16.0,75.0,2.2,2950.0,0.778,0.04,0.04,-4.52,70.87,0.0,0.244,5.9,ZONE_B_SATISFACTORY,0.0679,48.15
2026-01-08 03:45:00,HVAC_01,HVAC System,45.869,11.4672,421.2,71.45,41.7,1.639,981.9,3175.24,1304.82,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,60.0,48.0,15.0,45.0,1.6,980.0,0.764,0.009,0.009,-3.3,41.09,0.0,0.039,0.0,ZONE_A_GOOD,0.035,63.07
2026-01-08 03:45:00,MOTOR_01,Spinning Motor,41.504,10.376,419.8,64.86,57.63,1.989,1486.3,2930.18,50.23,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,55.0,45.0,12.0,62.0,1.8,1485.0,0.755,0.207,0.207,-4.37,57.78,0.0,0.189,0.0,ZONE_A_GOOD,0.0468,57.07
2026-01-08 03:45:00,PUMP_01,Water Pump,17.381,4.3452,418.5,27.25,48.88,1.527,1445.4,2772.95,29.59,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,22.0,18.0,4.5,52.0,1.4,1450.0,0.79,0.147,0.147,-3.12,48.58,0.0,0.127,4.6,ZONE_A_GOOD,0.0831,23.9
2026-01-08 04:00:00,COMPRESSOR_01,Air Compressor,33.776,8.444,421.4,52.59,70.59,2.196,2951.0,2854.27,218.65,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,45.0,38.0,16.0,75.0,2.2,2950.0,0.751,0.039,0.039,-4.41,70.56,0.0,0.0,0.0,ZONE_A_GOOD,0.0631,46.44
2026-01-08 04:00:00,HVAC_01,HVAC System,44.672,11.168,423.4,69.22,40.77,1.622,976.1,3175.49,1275.79,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,60.0,48.0,15.0,45.0,1.6,980.0,0.745,0.009,0.009,-4.23,41.14,0.0,0.022,3.9,ZONE_A_GOOD,0.0355,61.42
2026-01-08 04:00:00,MOTOR_01,Spinning Motor,43.904,10.976,421.9,68.27,58.14,2.045,1480.7,2930.43,51.25,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,55.0,45.0,12.0,62.0,1.8,1485.0,0.798,0.214,0.214,-3.86,57.92,0.0,0.245,4.3,ZONE_A_GOOD,0.0455,60.37
2026-01-08 04:00:00,PUMP_01,Water Pump,16.962,4.2405,423.6,26.27,49.43,1.682,1448.0,2773.2,31.16,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,22.0,18.0,4.5,52.0,1.4,1450.0,0.771,0.136,0.136,-2.57,48.93,0.0,0.282,2.0,ZONE_A_GOOD,0.0936,23.32
2026-01-08 04:15:00,COMPRESSOR_01,Air Compressor,35.9,8.975,420.0,56.08,72.78,2.275,2941.7,2854.52,224.82,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,45.0,38.0,16.0,75.0,2.2,2950.0,0.798,0.04,0.04,-2.22,70.98,0.0,0.075,8.3,ZONE_A_GOOD,0.0617,49.36
2026-01-08 04:15:00,HVAC_01,HVAC System,43.658,10.9145,418.4,68.46,43.11,1.73,976.8,3175.74,1270.91,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,60.0,48.0,15.0,45.0,1.6,980.0,0.728,0.009,0.009,-1.89,41.61,0.0,0.13,3.2,ZONE_A_GOOD,0.0387,60.03
2026-01-08 04:15:00,MOTOR_01,Spinning Motor,42.114,10.5285,422.8,65.35,56.3,2.051,1484.7,2930.68,50.42,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,55.0,45.0,12.0,62.0,1.8,1485.0,0.766,0.209,0.209,-5.7,57.52,0.0,0.251,0.3,ZONE_A_GOOD,0.0476,57.91
2026-01-08 04:15:00,PUMP_01,Water Pump,17.509,4.3772,423.5,27.12,48.49,1.437,1446.8,2773.45,30.77,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,22.0,18.0,4.5,52.0,1.4,1450.0,0.796,0.142,0.142,-3.51,48.6,0.0,0.037,3.2,ZONE_A_GOOD,0.0776,24.07
2026-01-08 04:30:00,COMPRESSOR_01,Air Compressor,35.719,8.9298,426.3,54.97,71.07,2.455,2942.0,2854.77,219.25,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,45.0,38.0,16.0,75.0,2.2,2950.0,0.794,0.041,0.041,-3.93,71.23,0.0,0.255,8.0,ZONE_B_SATISFACTORY,0.0669,49.11
2026-01-08 04:30:00,HVAC_01,HVAC System,47.454,11.8635,428.5,72.66,42.02,1.741,972.0,3175.99,1354.65,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,60.0,48.0,15.0,45.0,1.6,980.0,0.791,0.009,0.009,-2.98,41.9,0.0,0.141,8.0,ZONE_A_GOOD,0.0359,65.25
2026-01-08 04:30:00,MOTOR_01,Spinning Motor,44.597,11.1492,421.2,69.47,58.2,1.948,1477.6,2930.93,51.52,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,55.0,45.0,12.0,62.0,1.8,1485.0,0.811,0.216,0.216,-3.8,57.57,0.0,0.148,7.4,ZONE_A_GOOD,0.0427,61.32
2026-01-08 04:30:00,PUMP_01,Water Pump,16.862,4.2155,425.7,25.99,49.77,1.494,1443.7,2773.7,32.11,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,22.0,18.0,4.5,52.0,1.4,1450.0,0.766,0.131,0.131,-2.23,49.14,0.0,0.094,6.3,ZONE_A_GOOD,0.0836,23.19
2026-01-08 04:45:00,COMPRESSOR_01,Air Compressor,35.146,8.7865,423.8,54.41,72.11,2.548,2946.1,2855.02,220.75,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,45.0,38.0,16.0,75.0,2.2,2950.0,0.781,0.04,0.04,-2.89,71.64,0.0,0.348,3.9,ZONE_B_SATISFACTORY,0.0705,48.33
2026-01-08 04:45:00,HVAC_01,HVAC System,44.706,11.1765,423.0,69.34,41.44,1.764,970.7,3176.24,1254.79,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,60.0,48.0,15.0,45.0,1.6,980.0,0.745,0.009,0.009,-3.56,41.84,0.0,0.164,9.3,ZONE_A_GOOD,0.0386,61.47
2026-01-08 04:45:00,MOTOR_01,Spinning Motor,41.82,10.455,423.9,64.73,58.38,1.76,1481.7,2931.18,49.1,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,55.0,45.0,12.0,62.0,1.8,1485.0,0.76,0.213,0.213,-3.62,57.76,0.0,0.0,3.3,ZONE_A_GOOD,0.0411,57.5
2026-01-08 04:45:00,PUMP_01,Water Pump,17.821,4.4553,422.8,27.65,47.98,1.547,1441.8,2773.95,29.07,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,22.0,18.0,4.5,52.0,1.4,1450.0,0.81,0.153,0.153,-4.02,48.92,0.0,0.147,8.2,ZONE_A_GOOD,0.0822,24.5
2026-01-08 05:00:00,COMPRESSOR_01,Air Compressor,36.85,9.2125,422.1,57.28,71.74,2.539,2947.7,2855.27,225.59,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,45.0,38.0,16.0,75.0,2.2,2950.0,0.819,0.041,0.041,-3.26,71.92,0.0,0.339,2.3,ZONE_B_SATISFACTORY,0.0671,50.67
2026-01-08 05:00:00,HVAC_01,HVAC System,45.831,11.4578,419.0,71.76,43.51,1.825,975.7,3176.49,1292.83,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,60.0,48.0,15.0,45.0,1.6,980.0,0.764,0.009,0.009,-1.49,42.52,0.0,0.225,4.3,ZONE_A_GOOD,0.039,63.02
2026-01-08 05:00:00,MOTOR_01,Spinning Motor,39.943,9.9858,421.5,62.17,58.59,1.936,1487.7,2931.43,50.94,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,55.0,45.0,12.0,62.0,1.8,1485.0,0.726,0.196,0.196,-3.41,57.87,0.0,0.136,0.0,ZONE_A_GOOD,0.0473,54.92
2026-01-08 05:00:00,PUMP_01,Water Pump,16.147,4.0367,424.3,24.97,49.12,1.562,1446.3,2774.2,29.75,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,22.0,18.0,4.5,52.0,1.4,1450.0,0.734,0.136,0.136,-2.88,48.84,0.0,0.162,3.7,ZONE_A_GOOD,0.0911,22.2
2026-01-08 05:15:00,COMPRESSOR_01,Air Compressor,37.753,9.4382,426.2,58.12,74.27,2.396,2941.0,2855.52,237.22,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,45.0,38.0,16.0,75.0,2.2,2950.0,0.839,0.04,0.04,-0.73,72.3,0.0,0.196,9.0,ZONE_B_SATISFACTORY,0.0618,51.91
2026-01-08 05:15:00,HVAC_01,HVAC System,47.921,11.9802,428.3,73.41,43.79,1.841,981.2,3176.74,1362.38,1200.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,60.0,48.0,15.0,45.0,1.6,980.0,0.799,0.009,0.009,-1.21,42.69,0.0,0.241,0.0,ZONE_A_GOOD,0.0376,65.89
2026-01-08 05:15:00,MOTOR_01,Spinning Motor,44.348,11.087,420.0,69.28,59.71,1.921,1483.7,2931.68,52.6,48.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,55.0,45.0,12.0,62.0,1.8,1485.0,0.806,0.211,0.211,-2.29,58.72,0.0,0.121,1.3,ZONE_A_GOOD,0.0424,60.98
2026-01-08 05:15:00,PUMP_01,Water Pump,16.422,4.1055,420.3,25.63,48.84,1.377,1444.2,2774.45,30.76,28.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,22.0,18.0,4.5,52.0,1.4,1450.0,0.746,0.133,0.133,-3.16,48.93,0.0,0.0,5.8,ZONE_A_GOOD,0.079,22.58
2026-01-08 05:30:00,COMPRESSOR_01,Air Compressor,38.002,9.5005,433.9,57.46,72.33,2.406,2946.5,2855.77,227.92,210.0,RUNNING_OPTIMAL,0,NORMAL,5.5,OFF_PEAK,GOOD,45.0,38.0,16.0,75.0,2.2,2950.0,0.844,0.042,0.042,-2.67,72.61,0.0,0.206,3.5,ZONE_B_SATISFACTORY,0.0617,52.25
