Timestamp,Machine_ID,Machine_Type,Power_kW,Energy_kWh,Voltage_V,Current_A,Temperature_C,Vibration_mm_s,RPM,Operating_Hours,Production_Units,Production_Target,Machine_Status,Ground_Truth,Anomaly_Type,Tariff_Rs_per_kWh,Peak_OffPeak,Maintenance_Status
2026-01-07 11:15:00,PUMP_01,Water Pump,16.42,4.105,418.4,25.75,55.37,1.488,1448.2,2756.45,27.5,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 11:30:00,COMPRESSOR_01,Air Compressor,35.079,8.7698,417.7,55.1,77.13,2.273,2948.5,2837.77,213.06,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 11:30:00,HVAC_01,HVAC System,42.866,10.7165,421.1,66.79,50.0,1.752,969.3,3158.99,1228.03,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 11:30:00,MOTOR_01,Spinning Motor,38.246,9.5615,418.5,59.96,66.96,1.919,1485.2,2913.93,46.71,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 11:30:00,PUMP_01,Water Pump,16.1,4.025,416.1,25.39,55.77,1.625,1436.2,2756.7,29.05,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 11:45:00,COMPRESSOR_01,Air Compressor,33.783,8.4458,421.6,52.57,79.75,2.28,2949.2,2838.02,215.21,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 11:45:00,HVAC_01,HVAC System,41.406,10.3515,419.3,64.79,49.78,1.701,981.9,3159.24,1183.82,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 11:45:00,MOTOR_01,Spinning Motor,41.443,10.3608,413.9,65.69,65.89,1.966,1480.4,2914.18,49.35,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 11:45:00,PUMP_01,Water Pump,16.747,4.1868,415.6,26.44,55.38,1.508,1452.9,2756.95,26.73,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 12:00:00,COMPRESSOR_01,Air Compressor,35.828,8.957,415.3,56.6,80.92,2.353,2942.3,2838.27,221.25,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 12:00:00,HVAC_01,HVAC System,42.766,10.6915,418.8,67.0,49.09,1.803,979.2,3159.49,1246.71,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 12:00:00,MOTOR_01,Spinning Motor,42.568,10.642,416.0,67.13,67.96,1.911,1482.5,2914.43,51.89,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 12:00:00,PUMP_01,Water Pump,15.754,3.9385,414.5,24.94,56.4,1.416,1455.1,2757.2,27.58,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 12:15:00,COMPRESSOR_01,Air Compressor,32.799,8.1998,414.3,51.94,79.58,2.164,2940.1,2838.52,206.8,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 12:15:00,HVAC_01,HVAC System,42.903,10.7258,413.8,68.02,49.81,1.694,978.5,3159.74,1212.82,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 12:15:00,MOTOR_01,Spinning Motor,39.442,9.8605,414.2,62.47,66.01,1.825,1480.2,2914.68,46.7,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 12:15:00,PUMP_01,Water Pump,17.039,4.2598,414.1,27.0,55.79,1.445,1449.8,2757.45,30.39,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 12:30:00,COMPRESSOR_01,Air Compressor,33.299,8.3248,414.5,52.71,80.45,2.127,2947.5,2838.77,213.49,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 12:30:00,HVAC_01,HVAC System,41.379,10.3448,412.9,65.75,50.29,1.685,985.4,3159.99,1179.94,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 12:30:00,MOTOR_01,Spinning Motor,39.0,9.75,413.8,61.83,67.38,2.139,1484.8,2914.93,48.49,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 12:30:00,PUMP_01,Water Pump,16.827,4.2068,417.1,26.47,56.42,1.49,1446.8,2757.7,29.03,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 12:45:00,COMPRESSOR_01,Air Compressor,34.202,8.5505,414.9,54.08,78.87,2.507,2943.2,2839.02,220.14,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 12:45:00,HVAC_01,HVAC System,42.653,10.6632,413.5,67.68,49.74,1.672,988.0,3160.24,1180.37,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 12:45:00,MOTOR_01,Spinning Motor,39.426,9.8565,414.0,62.48,66.84,1.993,1482.1,2915.18,50.16,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 12:45:00,PUMP_01,Water Pump,15.132,3.783,421.7,23.54,55.65,1.565,1458.9,2757.95,25.37,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 13:00:00,COMPRESSOR_01,Air Compressor,16.318,4.0795,411.8,26.0,69.12,1.563,2956.0,2839.27,0.0,42.0,IDLE_UNLOADED,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 13:00:00,HVAC_01,HVAC System,14.642,3.6605,412.4,23.29,37.1,1.113,984.8,3160.49,0.0,240.0,IDLE_UNLOADED,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 13:00:00,MOTOR_01,Spinning Motor,12.223,3.0558,413.4,19.4,54.96,1.29,1487.6,2915.43,0.0,9.6,IDLE_UNLOADED,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 13:00:00,PUMP_01,Water Pump,5.029,1.2572,413.6,7.98,43.92,1.027,1459.0,2758.2,0.0,5.6,IDLE_UNLOADED,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 13:15:00,COMPRESSOR_01,Air Compressor,15.719,3.9298,414.9,24.86,65.8,1.542,2953.8,2839.52,0.0,42.0,IDLE_UNLOADED,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 13:15:00,HVAC_01,HVAC System,15.38,3.845,416.8,24.21,36.87,1.111,984.3,3160.74,0.0,240.0,IDLE_UNLOADED,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 13:15:00,MOTOR_01,Spinning Motor,12.195,3.0488,414.2,19.32,53.5,1.239,1488.6,2915.68,0.0,9.6,IDLE_UNLOADED,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 13:15:00,PUMP_01,Water Pump,5.513,1.3782,410.6,8.81,44.95,1.001,1451.7,2758.45,0.0,5.6,IDLE_UNLOADED,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 13:30:00,COMPRESSOR_01,Air Compressor,31.308,7.827,413.9,49.63,78.72,2.185,2956.6,2839.77,199.28,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 13:30:00,HVAC_01,HVAC System,41.016,10.254,410.1,65.62,50.01,1.754,977.1,3160.99,1152.97,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 13:30:00,MOTOR_01,Spinning Motor,38.601,9.6502,408.7,61.97,66.89,1.876,1487.5,2915.93,47.5,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 13:30:00,PUMP_01,Water Pump,14.038,3.5095,412.1,22.35,56.0,1.467,1436.9,2758.7,27.18,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 13:45:00,COMPRESSOR_01,Air Compressor,32.066,8.0165,414.8,50.72,79.33,2.415,2954.7,2840.02,204.29,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 13:45:00,HVAC_01,HVAC System,40.889,10.2222,412.1,65.1,50.24,1.606,988.6,3161.24,1140.65,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 13:45:00,MOTOR_01,Spinning Motor,38.135,9.5338,413.9,60.45,66.26,2.026,1483.7,2916.18,46.07,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 13:45:00,PUMP_01,Water Pump,15.134,3.7835,416.3,23.85,56.51,1.61,1445.2,2758.95,25.49,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 14:00:00,COMPRESSOR_01,Air Compressor,32.384,8.096,410.5,51.76,78.64,2.315,2944.7,2840.27,197.66,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 14:00:00,HVAC_01,HVAC System,40.874,10.2185,407.6,65.79,49.53,1.795,980.3,3161.49,1152.48,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 14:00:00,MOTOR_01,Spinning Motor,34.781,8.6952,410.3,55.62,66.07,1.835,1488.0,2916.43,44.29,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 14:00:00,PUMP_01,Water Pump,15.296,3.824,407.7,24.61,56.94,1.67,1447.5,2759.2,27.91,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 14:15:00,COMPRESSOR_01,Air Compressor,32.415,8.1038,411.2,51.72,79.89,2.298,2946.0,2840.52,204.49,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 14:15:00,HVAC_01,HVAC System,39.649,9.9122,411.1,63.28,49.6,1.833,976.7,3161.74,1155.84,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 14:15:00,MOTOR_01,Spinning Motor,36.833,9.2082,408.2,59.2,65.25,1.922,1491.4,2916.68,45.38,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 14:15:00,PUMP_01,Water Pump,15.18,3.795,412.3,24.16,56.7,1.636,1453.4,2759.45,26.49,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 14:30:00,COMPRESSOR_01,Air Compressor,32.045,8.0112,408.0,51.53,79.3,2.487,2945.8,2840.77,195.26,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 14:30:00,HVAC_01,HVAC System,41.604,10.401,409.9,66.59,49.96,1.83,982.9,3161.99,1154.13,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 14:30:00,MOTOR_01,Spinning Motor,39.17,9.7925,413.0,62.22,67.29,1.935,1488.5,2916.93,45.43,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 14:30:00,PUMP_01,Water Pump,14.888,3.722,413.8,23.6,55.98,1.478,1445.9,2759.7,28.86,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 14:45:00,COMPRESSOR_01,Air Compressor,31.621,7.9052,413.9,50.12,79.49,2.196,2953.7,2841.02,191.23,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 14:45:00,HVAC_01,HVAC System,39.26,9.815,410.0,62.82,50.27,1.588,982.3,3162.24,1120.65,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 14:45:00,MOTOR_01,Spinning Motor,36.555,9.1388,408.5,58.71,67.09,1.904,1488.9,2917.18,42.93,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 14:45:00,PUMP_01,Water Pump,14.636,3.659,410.4,23.4,57.35,1.597,1443.2,2759.95,24.82,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 15:00:00,COMPRESSOR_01,Air Compressor,31.149,7.7872,411.5,49.66,80.22,2.208,2951.6,2841.27,199.94,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 15:00:00,HVAC_01,HVAC System,41.023,10.2558,413.2,65.14,50.23,1.633,980.8,3162.49,1173.54,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 15:00:00,MOTOR_01,Spinning Motor,36.788,9.197,408.7,59.06,67.12,1.993,1494.4,2917.43,45.4,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 15:00:00,PUMP_01,Water Pump,13.984,3.496,408.9,22.44,56.08,1.435,1454.2,2760.2,25.88,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 15:15:00,COMPRESSOR_01,Air Compressor,30.161,7.5402,408.5,48.44,79.5,2.271,2954.7,2841.52,186.19,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 15:15:00,HVAC_01,HVAC System,39.073,9.7682,407.7,62.88,49.6,1.883,976.2,3162.74,1118.2,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 15:15:00,MOTOR_01,Spinning Motor,36.957,9.2392,412.6,58.77,66.45,1.891,1487.5,2917.68,43.9,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 15:15:00,PUMP_01,Water Pump,14.193,3.5482,410.0,22.71,55.26,1.427,1453.0,2760.45,25.67,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 15:30:00,COMPRESSOR_01,Air Compressor,30.792,7.698,411.2,49.13,79.43,2.269,2958.1,2841.77,195.77,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 15:30:00,HVAC_01,HVAC System,40.503,10.1258,409.4,64.91,50.07,1.564,979.9,3162.99,1146.96,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 15:30:00,MOTOR_01,Spinning Motor,40.991,10.2478,408.2,65.88,67.86,2.022,1478.8,2917.93,48.04,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 15:30:00,PUMP_01,Water Pump,16.895,4.2238,405.4,27.34,56.56,1.415,1447.6,2760.7,28.68,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 15:45:00,COMPRESSOR_01,Air Compressor,31.246,7.8115,411.9,49.77,79.36,2.317,2955.2,2842.02,186.96,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 15:45:00,HVAC_01,HVAC System,37.957,9.4892,410.8,60.62,50.03,1.642,975.6,3163.24,1092.49,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 15:45:00,MOTOR_01,Spinning Motor,39.411,9.8528,409.2,63.19,67.53,2.018,1480.8,2918.18,47.65,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 15:45:00,PUMP_01,Water Pump,14.762,3.6905,411.5,23.54,56.11,1.551,1449.6,2760.95,28.19,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 16:00:00,COMPRESSOR_01,Air Compressor,31.412,7.853,407.3,50.6,78.99,2.272,2950.6,2842.27,194.87,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 16:00:00,HVAC_01,HVAC System,37.093,9.2733,404.5,60.16,49.21,1.733,988.6,3163.49,1020.97,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 16:00:00,MOTOR_01,Spinning Motor,34.83,8.7075,410.1,55.72,65.36,1.964,1489.3,2918.43,41.89,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 16:00:00,PUMP_01,Water Pump,15.215,3.8038,407.0,24.53,55.4,1.465,1455.5,2761.2,23.57,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 16:15:00,COMPRESSOR_01,Air Compressor,30.165,7.5412,406.1,48.73,78.52,2.444,2955.8,2842.52,190.23,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 16:15:00,HVAC_01,HVAC System,36.779,9.1948,411.8,58.6,48.66,1.656,978.8,3163.74,1069.51,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 16:15:00,MOTOR_01,Spinning Motor,36.452,9.113,411.3,58.15,65.46,1.856,1490.1,2918.68,41.19,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 16:15:00,PUMP_01,Water Pump,14.659,3.6648,409.1,23.51,55.85,1.38,1451.4,2761.45,26.33,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 16:30:00,COMPRESSOR_01,Air Compressor,31.274,7.8185,408.4,50.24,79.84,2.29,2951.0,2842.77,197.18,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 16:30:00,HVAC_01,HVAC System,41.67,10.4175,413.1,66.18,49.05,1.782,980.8,3163.99,1193.47,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 16:30:00,MOTOR_01,Spinning Motor,32.923,8.2308,408.8,52.84,63.54,1.849,1489.8,2918.93,42.2,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 16:30:00,PUMP_01,Water Pump,15.359,3.8398,412.2,24.45,56.64,1.432,1446.3,2761.7,26.95,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 16:45:00,COMPRESSOR_01,Air Compressor,28.914,7.2285,407.1,46.6,79.7,2.329,2954.1,2843.02,186.89,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 16:45:00,HVAC_01,HVAC System,34.999,8.7498,407.9,56.29,48.11,1.635,984.5,3164.24,1053.33,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 16:45:00,MOTOR_01,Spinning Motor,34.463,8.6158,407.2,55.53,65.72,2.05,1487.6,2919.18,43.87,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 16:45:00,PUMP_01,Water Pump,15.76,3.94,413.0,25.04,56.31,1.508,1447.5,2761.95,26.57,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 17:00:00,COMPRESSOR_01,Air Compressor,32.608,8.152,410.0,52.18,78.85,2.33,2947.5,2843.27,200.19,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 17:00:00,HVAC_01,HVAC System,37.868,9.467,405.5,61.27,47.35,1.687,974.4,3164.49,1065.92,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 17:00:00,MOTOR_01,Spinning Motor,40.694,10.1735,411.7,64.85,65.9,1.871,1481.0,2919.43,45.83,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 17:00:00,PUMP_01,Water Pump,14.83,3.7075,413.1,23.55,55.98,1.595,1446.1,2762.2,26.53,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 17:15:00,COMPRESSOR_01,Air Compressor,32.937,8.2342,406.9,53.11,79.21,2.425,2948.5,2843.52,206.68,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 17:15:00,HVAC_01,HVAC System,38.535,9.6337,408.1,61.95,47.94,1.787,979.3,3164.74,1131.74,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 17:15:00,MOTOR_01,Spinning Motor,33.966,8.4915,405.2,55.0,64.75,1.878,1485.0,2919.68,39.48,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 17:15:00,PUMP_01,Water Pump,13.887,3.4718,406.8,22.4,55.73,1.501,1451.4,2762.45,27.17,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 17:30:00,COMPRESSOR_01,Air Compressor,30.118,7.5295,411.1,48.07,78.25,2.371,2947.9,2843.77,187.14,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 17:30:00,HVAC_01,HVAC System,35.836,8.959,405.3,58.01,47.55,1.621,975.0,3164.99,1020.98,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 17:30:00,MOTOR_01,Spinning Motor,38.972,9.743,408.0,62.67,66.31,1.91,1484.0,2919.93,45.59,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 17:30:00,PUMP_01,Water Pump,13.376,3.344,404.6,21.69,54.61,1.427,1444.2,2762.7,24.93,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 17:45:00,COMPRESSOR_01,Air Compressor,31.012,7.753,410.6,49.55,77.67,2.389,2948.9,2844.02,196.6,210.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 17:45:00,HVAC_01,HVAC System,39.561,9.8902,408.5,63.54,48.73,1.679,983.8,3165.24,1142.11,1200.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 17:45:00,MOTOR_01,Spinning Motor,35.39,8.8475,407.1,57.03,64.86,1.906,1490.0,2920.18,43.47,48.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 17:45:00,PUMP_01,Water Pump,14.562,3.6405,407.9,23.42,54.64,1.648,1449.7,2762.95,26.31,28.0,RUNNING_OPTIMAL,0,NORMAL,7.5,NORMAL,GOOD
2026-01-07 18:00:00,COMPRESSOR_01,Air Compressor,29.249,7.3122,406.3,47.23,77.2,2.449,2954.6,2844.27,182.59,210.0,RUNNING_OPTIMAL,0,NORMAL,10.0,PEAK,GOOD
2026-01-07 18:00:00,HVAC_01,HVAC System,37.484,9.371,406.7,60.47,46.7,1.708,985.5,3165.49,1060.57,1200.0,RUNNING_OPTIMAL,0,NORMAL,10.0,PEAK,GOOD
2026-01-07 18:00:00,MOTOR_01,Spinning Motor,35.511,8.8778,409.6,56.88,63.58,1.705,1480.5,2920.43,40.85,48.0,RUNNING_OPTIMAL,0,NORMAL,10.0,PEAK,GOOD
2026-01-07 18:00:00,PUMP_01,Water Pump,13.681,3.4202,405.6,22.13,53.72,1.475,1451.0,2763.2,23.42,28.0,RUNNING_OPTIMAL,0,NORMAL,10.0,PEAK,GOOD
2026-01-07 18:15:00,COMPRESSOR_01,Air Compressor,28.415,7.1038,407.3,45.77,76.2,2.19,2957.1,2844.52,184.33,210.0,RUNNING_OPTIMAL,0,NORMAL,10.0,PEAK,GOOD
2026-01-07 18:15:00,HVAC_01,HVAC System,35.432,8.858,405.7,57.3,45.76,1.549,979.0,3165.74,1038.41,1200.0,RUNNING_OPTIMAL,0,NORMAL,10.0,PEAK,GOOD
2026-01-07 18:15:00,MOTOR_01,Spinning Motor,35.009,8.7522,409.3,56.12,64.6,1.949,1488.4,2920.68,43.43,48.0,RUNNING_OPTIMAL,0,NORMAL,10.0,PEAK,GOOD
2026-01-07 18:15:00,PUMP_01,Water Pump,16.438,4.1095,401.2,26.88,54.41,1.629,1443.1,2763.45,28.08,28.0,RUNNING_OPTIMAL,0,NORMAL,10.0,PEAK,GOOD
2026-01-07 18:30:00,COMPRESSOR_01,Air Compressor,29.357,7.3392,407.9,47.22,75.18,2.232,2954.2,2844.77,184.0,210.0,RUNNING_OPTIMAL,0,NORMAL,10.0,PEAK,GOOD
2026-01-07 18:30:00,HVAC_01,HVAC System,36.924,9.231,410.1,59.07,45.52,1.736,985.6,3165.99,1087.37,1200.0,RUNNING_OPTIMAL,0,NORMAL,10.0,PEAK,GOOD
2026-01-07 18:30:00,MOTOR_01,Spinning Motor,35.39,8.8475,409.4,56.71,62.6,1.976,1485.9,2920.93,45.34,48.0,RUNNING_OPTIMAL,0,NORMAL,10.0,PEAK,GOOD
2026-01-07 18:30:00,PUMP_01,Water Pump,14.451,3.6128,406.4,23.33,54.25,1.426,1443.4,2763.7,25.61,28.0,RUNNING_OPTIMAL,0,NORMAL,10.0,PEAK,GOOD
2026-01-07 18:45:00,COMPRESSOR_01,Air Compressor,31.533,7.8832,406.8,50.86,78.06,2.48,2950.7,2845.02,200.37,210.0,RUNNING_OPTIMAL,0,NORMAL,10.0,PEAK,GOOD
2026-01-07 18:45:00,HVAC_01,HVAC System,35.928,8.982,411.8,57.24,46.64,1.686,984.5,3166.24,1024.66,1200.0,RUNNING_OPTIMAL,0,NORMAL,10.0,PEAK,GOOD
2026-01-07 18:45:00,MOTOR_01,Spinning Motor,34.97,8.7425,402.2,57.04,63.23,1.898,1493.3,2921.18,40.1,48.0,RUNNING_OPTIMAL,0,NORMAL,10.0,PEAK,GOOD
2026-01-07 18:45:00,PUMP_01,Water Pump,15.052,3.763,404.1,24.44,55.43,1.41,1461.6,2763.95,27.63,28.0,RUNNING_OPTIMAL,0,NORMAL,10.0,PEAK,GOOD
2026-01-07 19:00:00,COMPRESSOR_01,Air Compressor,30.612,7.653,403.9,49.72,76.4,2.417,2953.8,2845.27,195.57,210.0,RUNNING_OPTIMAL,0,NORMAL,10.0,PEAK,GOOD
2026-01-07 19:00:00,HVAC_01,HVAC System,37.141,9.2852,406.6,59.93,45.58,1.745,982.6,3166.49,1029.4,1200.0,RUNNING_OPTIMAL,0,NORMAL,10.0,PEAK,GOOD
2026-01-07 19:00:00,MOTOR_01,Spinning Motor,37.367,9.3418,402.3,60.94,63.08,1.888,1485.1,2921.43,45.38,48.0,RUNNING_OPTIMAL,0,NORMAL,10.0,PEAK,GOOD
2026-01-07 19:00:00,PUMP_01,Water Pump,13.365,3.3412,404.6,21.67,52.31,1.513,1456.7,2764.2,20.26,28.0,RUNNING_OPTIMAL,0,NORMAL,10.0,PEAK,GOOD
2026-01-07 19:15:00,COMPRESSOR_01,Air Compressor,32.419,8.1047,405.0,52.52,76.34,2.394,2950.2,2845.52,194.35,210.0,RUNNING_OPTIMAL,0,NORMAL,10.0,PEAK,GOOD
2026-01-07 19:15:00,HVAC_01,HVAC System,36.202,9.0505,405.6,58.56,45.63,1.714,983.1,3166.74,1033.14,1200.0,RUNNING_OPTIMAL,0,NORMAL,10.0,PEAK,GOOD
2026-01-07 19:15:00,MOTOR_01,Spinning Motor,37.08,9.27,407.8,59.66,62.76,1.767,1480.5,2921.68,43.82,48.0,RUNNING_OPTIMAL,0,NORMAL,10.0,PEAK,GOOD
